question,context,ideal_answer,answer,blue score,meteor score,rouge score,SentenceSim score,SimHash score,perplexity score,bleurt score,F1 score,bert score
Evaluate the following document for content accuracy.,"Today, more people are accessing the Internet than ever before. With this rise in access to information comes an increased potential for cybercrime, including a growing threat of identity theft. Identity theft is the act of stealing personal information from an individual, usually for the purpose of fraud or other malicious acts.","The document is mostly accurate in its assessment of the relationship between increased internet access and the possibility of cybercrime, particularly identity theft. The document accurately describes identity theft as the act of stealing personal information for the purpose of fraud or other malicious acts. However, it does not discuss the specific methods used to perpetrate identity theft, such as phishing emails or malware attacks. Additionally, it does not provide any effective methods of combating identity theft.",[i]; [ii]; [iii],0.0,0.0,0.0,0.12782934,34,78.00000000000001,-1.347364902496338,0.0,0.4421698938716542
Identify the nearest airport based on the given coordinates.,"40.728157, -73.794853",The nearest airport to the given coordinates is the LaGuardia Airport (LGA) in New York City.,-73.794853 - 40.728157,0.0,0.0,0.0,0.16912231,36,16.999999999999996,-1.017736315727234,0.0,0.3183539555622981
Find the hidden message in the string of words,coffee aficionado,"The hidden message is ""caffeine lover"".",I like coffee. I like coffee. I like coffee.,7.536728468577135e-232,0.0427350427350427,0.0,0.43037224,28,7.000000000000003,-1.1542768478393557,0.0,0.5653727278113365
Create a list of 5 innovative ideas for an application with the theme of ‘Environment’.,<no input>,"1. Develop an app that tracks air quality levels and issues warnings when they are deteriorating.
2. Create a Virtual Reality application that highlights the effects of climate change on the environment.
3. Develop an application that uses AI and Machine Learning to detect and repair environmental issues.
4. Create a messaging app that allows users to share tips and discuss ways to become more environmentally friendly.
5. Develop an app for tracking plastic waste and making it easier to recycle.",a greener planet a greener planet,7.014641405009776e-232,0.0689655172413793,0.0459770114942528,0.22728986,33,64.81779346754428,-1.1453490257263184,0.0,0.5055378340184689
Write an original product review for the laptop you recently bought,I recently bought a Dell Inspiron 15.,"I recently bought a Dell Inspiron 15, and I'm very pleased with my purchase. This laptop has a powerful processor and plenty of RAM, making it well-suited for multitasking. The Display is bright and clear, offering a great visual experience when watching movies. The battery life is also decent, allowing me to work on my laptop for several hours before needing to charge it. The trackpad is smooth and responsive, making navigating the laptop a simple task. So far, I am enjoying my Dell Inspiron 15, and highly recommend it.",I recently bought a Dell Inspiron 15.,0.0543087467393429,0.3990589488636364,0.1414141414141414,0.6575436,31,54.94227504209203,-0.6290210485458374,0.1363636363636363,0.606471398472786
Scramble the given phrase.,This phrase is scrambled,sahcrambled ish iprheT,a snort of a snort,0.0,0.0,0.0,0.11862361,29,4.0,-1.40749990940094,0.0,0.5178958296775817
Identify what type of movie the given description belongs to.,A charismatic professor and his quirky friends come together to solve a series of puzzles involving a mysterious supercomputer.,Mystery.,Comedy-Romance-Mystery-Thriller,0.0,0.0,0.4,0.31865335,23,2.0,-1.025170922279358,0.0,0.573035614831107
Write two lines of dialogue for character Bob.,Bob is a detective.,"Bob: ""I'm on the case. I won't rest until I find out what happened."" 
Bob: ""Trust me, I have a knack for solving mysteries.""",Bob: I'm a detective. I'm going to find out who's stealing the money.,6.448263091723288e-155,0.3858745558350301,0.380952380952381,0.65618837,26,23.33270545285417,-0.6815166473388672,0.2424242424242424,0.6744932315566323
rewrite this sentence as a question,My mom made me a delicious dinner.,Did your mom make you a delicious dinner?,What did your mom make you? ? ?,0.3155984539112945,0.654320987654321,0.7142857142857143,0.66609657,17,8.611133327306936,-0.3879013061523437,0.7692307692307692,0.700210862689548
Calculate the sum of the three given numbers,2 + 4 + 6,12,8 - 2 = 4 - 6 = 2,0.0,0.0,0.0,0.311374,34,2.0,-1.3908967971801758,0.0,0.4449129071500566
Rewrite the sentence below so that it is grammatically correct.,Her and I went to the movies,She and I went to the movies.,I and her went to the movies...,0.3826029416278447,0.703125,0.8571428571428571,0.9128796,16,7.272222662190029,0.8544962406158447,0.8333333333333334,0.6929931819438935
Convert the given temperatures from Fahrenheit to Celsius.,80°F,26.67°C,80 °C..80 °C,0.0,0.0,0.2857142857142857,0.5710269,34,2.0,-0.8942368030548096,0.0,0.6025489469369253
Classify the given object.,A white-tailed eagle,The white-tailed eagle (Haliaeetus albicilla) is a large bird of prey belonging to the family Accipitridae.,Animals..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..Natural..N,0.0,0.0,0.0,0.078734525,37,16.999999999999996,-1.1582738161087036,0.0,0.4108893753083284
Name a fictional character that displays a prominent trait.,Trait: Self-sacrificing,"Gandalf from the Lord of the Rings is an example of a self-sacrificing fictional character. He journeyed across Middle Earth to protect the hobbits, as well as giving up his own life to save the fellowship.",samwise gilbert samwise gilbert,0.0,0.0,0.0,0.11582516,27,37.00000000000001,-1.478632926940918,0.0,0.4611355662345886
Edit the given text to make sure all plural nouns are spelled correctly.,The bunnies showed signs of tirednes.,The bunnies showed signs of tiredness.,The bunnies showed signs of tirednes..,0.6147881529512643,0.7114285714285714,0.8333333333333334,0.9341755,5,6.156147950296375,0.323394238948822,0.8000000000000002,0.7842482447624206
Rewrite this English sentence into passive voice.,Mary wrote the report.,The report was written by Mary.,The report was written by Mary... by Mary.,0.6062323523472924,0.7132337471070903,0.8571428571428571,0.9781466,10,6.116734062758884,0.8414684534072876,0.8333333333333333,0.8148988485336304
Find the most common noun in this passage.,"Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",approach,Design thinking. a human-centered approach to innovation,1.661295735445513e-234,0.0684931506849315,0.2222222222222222,0.3111134,27,1.8114473285278128,-0.7323087453842163,0.2857142857142857,0.4166302800178528
Describe the style of writing in this passage.,"Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",The passage is written in a clear and concise manner that effectively conveys the core concepts and ideas of design thinking.,Informative..(B)...(C).,8.412065649527267e-232,0.0446428571428571,0.0,0.25391257,35,22.0,-0.8350266218185425,0.0,0.4066798452820097
Identify the types of technology used in this passage.,"Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",The types of technology used in this passage are designer's toolkit and possibilities of technology.,"possibilities of technology, and the requirements for success.",2.717509475545766e-78,0.4776739356178608,0.4166666666666667,0.5267829,25,14.32123469084256,0.0505342334508895,0.3809523809523809,0.5408468097448349
Rewrite this sentence in the form of a question.,Indonesia is the largest island country in the world.,Which country is the largest island country in the world?,What is the largest island country in the world?,0.7860753021519787,0.8904779366825571,0.8421052631578948,0.9785075,11,8.021504941058318,0.6210991740226746,0.7999999999999999,0.9384027719497681
Summarize this passage using four or fewer sentences.,"Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.","Design thinking is a creative process that takes stakeholders into consideration and draws on technology to help solve problems. It is a user-centric approach that focuses on achieving successful outcomes. It relies on the designer's toolkit to integrate people's needs, technology's potential and success requirements.","Design thinking is a human-centered approach to innovation that draws from the designer's toolkit to integrate the needs of people, the possibilities of technology, and the requirements for success.",0.1596783647341761,0.4577423097871131,0.5000000000000001,0.9341781,26,39.34415591361249,0.3998390436172485,0.4848484848484849,0.7386035689631024
Edit this sentence by making it more concise.,Heroes often have a noble purpose and can be looked up to as an example of someone who has done something that is considered brave or admirable.,Heroes often possess a noble purpose and display admirable courage.,Heroes often have a noble purpose and can be looked up to as an example of someone who has done something that is considered brave or admirable.,0.063926557359062,0.3358681875792142,0.3783783783783783,0.8515245,28,10.769469500890064,-0.6710697412490845,0.3529411764705882,0.6858658909797668
Edit the text so that it is grammaticaly correct.,It be like that some times,It is like that sometimes.,It is like that some times.. .,0.3849815007763549,0.6205128205128205,0.7272727272727272,0.8143782,0,5.40635829254627,0.5365034341812134,0.7272727272727272,0.6385653482543098
Analyze the following text and provide the statistics related to the sentiment score it carries.,Text: Life feels like a roller coaster. It has its ups and downs.,The sentiment analysis of the text reveals an overall positive sentiment score of 0.7 on a scale of -1 to 1. It has a higher proportion of positive words (2) compared to negative words (0).,negatives: a). ups: a). downs: b).,3.668589057130577e-155,0.2724953617810761,0.1428571428571428,0.392317,32,35.99999999999999,-0.7386596202850342,0.0,0.4537872690707445
Create a route planner to reach the destination.,"Start Location: Interlaken, Switzerland
Destination: Lauterbrunnen, Switzerland","Head north-east on Marktgasse towards Bahnhofstrasse, turn left onto Bahnhofstrasse, turn left onto Bernstrasse, take the first right onto Hauptstrasse and then continue onto Murbacherstrasse. Turn left onto Interlakenstrasse and turn slightly right onto Gewerbestrasse. Follow the signs for Lauterbrunnen and turn right onto Zellerweg. Turn right onto Steinbridge at the fork in the road and follow the winding road to Lauterbrunnen.",You can use Google Maps to find the best route.,8.319100378795605e-232,0.0892857142857142,0.0547945205479452,0.31308666,28,53.46305565606851,-1.4163163900375366,0.0303030303030303,0.6047496470538053
Convert this sentence into a question.,I can access the website from my computer.,Can I access the website from my computer?,What can I do with my computer? Available options: - I can access the website from my computer. - I can access the website from my phone. - I can access the website from my tablet.,0.0199539793997591,0.2176824090404337,0.3902439024390244,0.70134103,16,8.402403589592035,-0.715062141418457,0.3783783783783783,0.6709679263394054
Summarize the content in 3 sentences.,"The study looked at the use of machine learning algorithms to predict stock indices. It found that ANNs, SVM and RF algorithms all offer accurate predictions, with RF outperforming the others. ANNs had good accuracy but needed more processing time.","The study examined the use of machine learning algorithms for predicting stock indices. It found that all three algorithms tested (ANNs, SVM and RF) offered accurate predictions, with RF outperforming the others. ANNs had good accuracy but needed more processing time.",RF was the best performing algorithm. ANNs had good accuracy but needed more processing time.,0.2115882769751627,0.6883947608894305,0.4285714285714285,0.3923027,21,39.40088462336057,-0.0732454806566238,0.3846153846153846,0.7466766436894735
Rewrite this statement as an imperative sentence.,Please save the file before closing.,Save the file before closing.,Please save the file before closing..!.,0.3258798048281462,0.6768837803320561,0.9090909090909092,0.8490108,4,5.477225575051659,-0.1125924438238143,0.888888888888889,0.7072903633117675
Provide an example of a situation to go with the example.,Person A always blames Person B for their mistakes.,"For example, Person A receives an unsatisfactory grade on a test, and they immediately blame Person B for not giving them enough help.",Person A is a thief. Person B is a good person.,5.4984361732367555e-155,0.2097902097902098,0.2941176470588235,0.31669533,19,20.67267407340394,-0.557457447052002,0.2142857142857142,0.5448302145187671
Translate this phrase into another language.,Let's get started.,Vamos empezar. (Spanish),Let's get started.. ..,0.0,0.0,0.0,0.058319665,32,4.0,-1.30446195602417,0.0,0.3992837700578902
Identify the species of bird.,It has red and yellow plumage with a black crest.,Barn Swallow.,a)...B)...C)...D)...,0.0,0.045045045045045,0.0,0.093185246,33,3.0000000000000004,-1.222532033920288,0.0,0.5336824938654899
Update the number in the cell.,"The cell in the spreadsheet contains the number ""3"".","The cell has been updated to contain the number ""4"".",3 + 1 = 4 + 1 = 5 + 1,9.594503055152632e-232,0.0446428571428571,0.125,0.3107028,31,10.999999999999996,-0.8334126472473145,0.1428571428571428,0.4164382815361023
Capitalise each word in the sentence.,the sun shone brightly,The Sun Shone Brightly,The sun shone brightly...........,1.0032743411283238e-231,0.8099489795918368,1.0,0.8861126,0,4.728708045015877,0.2913374900817871,1.0,0.4422028442223867
Identify the type of triangle.,"sides 11, 5 and 13",The triangle is an obtuse triangle.,equilateral triangles with equal sides.,1.1200407237786665e-231,0.2459016393442623,0.1818181818181818,0.5257777,27,7.0,-1.0828098058700562,0.0,0.6464023457633125
Sort the list of items by price.,"Apple, Banana, Orange - $3, $1, $2","Banana - $1, Orange - $2, Apple - $3","$3, $1, $2.. ..",4.2492320052205214e-78,0.3846153846153846,0.6666666666666666,0.48075455,33,9.740037464252968,0.4487180113792419,0.6666666666666666,0.5182231490810713
Generate a title for the story.,"Once upon a time, there was a bear who lived in the deep woods.",The Adventures of the Curious Bear in the Deep Woods,The Bear in the Deep Woods..!,0.4111336169005197,0.7181571815718157,0.7499999999999999,0.7877772,15,9.051636706146828,0.4743250608444214,0.7272727272727273,0.660706533326043
Find orthographic errors in the sentence.,I luved going to the beachy last summer,I loved going to the beach last summer.,I luved going to the beachy last summer,5.309414114562359e-78,0.6944444444444445,0.75,0.7951399,13,8.361268750964447,-0.2611690759658813,0.7142857142857143,0.6369296342134476
Create a new sentence by combining the two sentences.,She loves reading books. She enjoys spending time in the library.,She loves spending time in the library reading books.,She likes to read books in the library.,4.38832006142665e-78,0.6974657995066158,0.7058823529411765,0.90959674,21,9.612601554586078,0.6564750075340271,0.5333333333333333,0.7999381356769137
Generate a response to the following tweet.,I love watching the sunset,Me too! Watching the sunset can be so peaceful.,@sassy_sassy i love watching the sunset too,6.061838450024688e-155,0.4518072289156627,0.4705882352941176,0.56569594,22,9.703455784651034,-0.7444952130317688,0.4285714285714285,0.5753533840179443
Combine the two ideas in the sentence.,Mountain climbing is hard. It requires a lot of practice.,Mountain climbing requires a lot of practice and hard work.,Mountain climbing is hard and requires practice.. so you need to practice.,5.7036728160881616e-155,0.3500670341129152,0.5454545454545454,0.89360356,16,10.571721972085369,0.471104085445404,0.5714285714285715,0.767092518011729
Sort the list of fruits according to their color.,"Banana, Grape, Apple","Yellow (Banana), Purple (Grape), Red (Apple)","Banana, Grape, Apple. sorted by color.",1.4083766486855608e-231,0.2403846153846154,0.5,0.80059725,28,7.0,-0.3181729912757873,0.5,0.6081581592559815
Explain the main arguments on both sides of a current controversy.,Gun control laws,"The gun control debate has been going on for decades, and there are two main camps to the argument. Those in favor of gun control argue that guns are too often used for violent or criminal purposes, that gun restrictions can help protect citizens, and that the Second Amendment does not protect the right to carry any type of gun. Those against gun control believe that it violates an individual's right to bear arms, goes against the Second Amendment, and that it would be largely ineffective in reducing crime.",The argument for gun control laws is that guns are a dangerous tool that can be used to commit crimes.,1.0059610597032624e-78,0.3888501742160278,0.2545454545454545,0.7886135,33,59.36300576317133,-0.8266769647598267,0.2376237623762376,0.6119267401241121
Reword the sentence to use other words without changing the meaning.,She came late to the meeting.,She arrived tardily to the gathering.,She came late to the meeting.. She came late to the meeting.,3.0484593554997737e-155,0.3639097744360902,0.3333333333333333,0.42990327,35,6.48074069840786,-0.9333709478378296,0.2666666666666666,0.5476521849632263
Rewrite the sentence to use a negative adverb.,He walks carefully.,He walks cautiously.,He walks carelessly..he walks carelessly.,3.8802770575274616e-155,0.3362573099415205,0.4444444444444444,0.4804108,27,3.3658654363385985,-0.8852428197860718,0.5,0.6498227607120167
Categorize the given list of animals.,"Elephant, Spider, Cow","Mammal (Elephant, Cow), Arachnid (Spider)",Animals that are not insects.. .,0.0,0.0,0.0,0.5515572,30,6.0,-0.8523222208023071,0.0,0.4740629568696022
Evaluate the passage for readability.,"Writing an essay can be a challenging task for everyone; but it has to be done. With planning and practice, most people can quickly learn how to write an effective essay.",The passage is fairly easy to read and understand. The sentences are simple and the language is clear.,[i]; [ii]; [iii],0.0,0.0,0.0,0.14400172,27,19.0,-1.2320529222488403,0.0,0.43154653635892
Convert the following sentence into an interrogative sentence.,Ali is a good student.,Is Ali a good student?,What grade did Ali get?.?.?,7.107197028258987e-232,0.1041666666666666,0.2,0.66568637,29,5.785155024015761,-1.0615217685699463,0.2222222222222222,0.6565945982933045
Summarize the given piece of text.,"Mental Health is hugely important for one’s overall wellbeing and it is essential that everyone gives adequate attention to it. A healthy body cannot exist without a healthy mind. Here are some tips and advice to maintaining good mental health: Get sleep, exercise, eat nutritious food, maintain a healthy lifestyle, practice relaxation techniques, limit alcohol and drug use.","Maintaining good mental health is essential for overall wellbeing and involves getting enough sleep, exercising, eating healthy food, maintaining a healthy lifestyle, practicing relaxation techniques and limiting alcohol and drug use.",a). b). c). d).,8.844844403089351e-232,0.0694444444444444,0.0571428571428571,0.031416174,34,32.0,-1.4344178438186646,0.0,0.3309794639547666
Rewrite the sentence using a synonym.,I'm hungry.,I'm famished.,I'm hungry. I want to eat.,3.021962810936394e-155,0.1764705882352941,0.4,0.25256795,30,2.8039657955522013,-1.2418071031570437,0.25,0.6202241241931915
Change the given sentence into a passive voice.,He wrote a letter.,A letter was written by him.,A letter was written by him...(,0.7013967267997694,0.7577355836849509,1.0,0.88384527,0,6.156147950296375,0.8810272216796875,1.0,0.7805491626262665
Rewrite the given sentence using the appropriate conjunctions.,He started laughing and then he stopped.,"He started laughing, but then he stopped.",He started laughing and then he stopped..,6.784827072174911e-78,0.7270233196159123,0.8571428571428571,0.9660913,7,7.412278550628256,0.7902843356132507,0.8571428571428571,0.7660562329822116
Summarize the following text in 10 words or less.,"The CDC reports that there were 11,078 firearm-related homicides in the U.S. in 2010, with 6,009 reported involving a handgun and 358 reported involving a rifle.","US had 11,078 gun homicides in 2010, mainly with handguns.","The CDC reports that there were 11,078 firearm-related homicides in the U.S. in 2010.",6.094739003144072e-155,0.2530612244897959,0.3571428571428571,0.9060799,22,10.704495493937792,-0.0008598566055297,0.4545454545454545,0.5593921206891537
Add 3 examples to the following sentence.,Gun violence in the United States can result in...,"Gun violence in the United States can result in death, injury, destruction of property, emotional trauma, and a wide range of other difficulties. Examples include mass shootings in public places, domestic violence, gang violence, and accidental shootings.",a). gun violence can result in a death,1.3599168699308868e-78,0.3911994485294118,0.3111111111111111,0.6958192,17,32.5765260508924,-0.4009734988212585,0.2926829268292683,0.6049972802400589
Categorize the following text into appropriate topics.,"In 2018, the most recent year for which data are available as of 2021, the Centers for Disease Control and Prevention's (CDC) National Center for Health Statistics reports 38,390 deaths by firearm, of which 24,432 were by suicide. The rate of firearm deaths per 100,000 people rose from 10.3 per 100,000 in 1999 to 12 per 100,000 in 2017, with 109 people dying per day or about 14,542 homicides in total, being 11.9 per 100,000 in 2018.","Category: Gun Violence Statistics
Topic 1: Total Deaths by Firearm 
Name: In 2018 
Data: 38,390 deaths - 24,432 suicides & 14,542 homicides

Category: Gun Violence Statistics
Topic 2: Death Rate Per 100,000 
Name: 1999 - 2017 
Data: From 10.3 per 100,000 to 12 per 100,000. 

Category: Gun Violence Statistics 
Topic 3: U.S. Statistics
Name: In 2018
Data: 109 people dying per day, 11.9 per 100,000.","Crime and law enforcement, United States government, United States",6.091662401187491e-232,0.0279329608938547,0.0,0.3801757,30,65.99999999999996,-1.040940523147583,0.0,0.5065468468449332
Reorder the following words correctly to form a sentence.,injuries | the | result | United | States | Gun | violence | of | thousands | tens,Gun violence in the United States result in tens of thousands of injuries.,Thousands and tens of thousands of injuries are the result of gun violence in the United States.,0.4181914517914235,0.5705352339967725,0.8000000000000002,0.96644646,16,11.336319177525995,0.669662356376648,0.8148148148148148,0.6393880446751913
Remove third-person words from the following sentence.,"Someone or something increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.","I increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.","Someone or something increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.",0.8557423956196076,0.8714960990114107,0.9130434782608696,0.894541,8,14.697986680075168,0.505005419254303,0.8947368421052632,0.7647334156291825
Rewrite the following sentence without using any pronouns.,"I increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.","Increased the rate of firearm deaths from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.","The rate of firearm deaths increased from 10.3 per 100,000 to 12 per 100,000 from 1999 to 2017.",0.7912619863720214,0.998031783058755,1.0,0.98718065,7,13.307314059317312,0.8826372623443604,1.0,0.9054009246826172
Use the words from the list below to fill in the blanks in the sentence.,"The highest peak in the world is ____ ____. 
List: Mount, Everest",The highest peak in the world is Mount Everest.,Mount Everest. The highest peak in the world is,0.785629301801026,0.996,1.0,0.918111,8,9.000000000000002,0.9192373752593994,1.0,0.8013189971446991
Identify and explain any figure of speech in the following sentence.,"Between 1999 and 2017, the rate of gun deaths per 100,000 individuals increased from 10.3 to 12.",There is no figure of speech in this sentence.,"Between 1999 and 2017, the rate of gun deaths per 100,000 individuals increased from 10.3 to 12.",4.953370219411089e-232,0.0552486187845303,0.0714285714285714,0.0056407712,25,9.938214885955786,-1.2438713312149048,0.08,0.3764169196719709
Generate a title for a story related to the following text.,"In 2018, the most recent year for which data are available as of 2021, the Centers for Disease Control and Prevention's (CDC) National Center for Health Statistics reports 38,390 deaths by firearm, of which 24,432 were by suicide. The rate of firearm deaths per 100,000 people rose from 10.3 per 100,000 in 1999 to 12 per 100,000 in 2017, with 109 people dying per day or about 14,542 homicides in total, being 11.9 per 100,000 in 2018.","""Gun Violence Spirals Out of Control: A Look into Firearm Mortality Rates in the US""","Gun deaths in the US are on the rise, CDC says",2.4555470069318957e-78,0.1587301587301587,0.3076923076923076,0.78088427,21,15.720841362935907,-0.2230424135923385,0.2727272727272727,0.5177616899212202
Create an illustration for the following text.,"Gun violence in the United States can result in death, injury, destruction of property, and a wide range of other difficulties.",,"Gun violence in the United States can result in death, injury, destruction of property, and a wide range of other difficulties.",0.0,0.0,0.0,-0.01650361,31,1.0,-0.6645517349243164,0.0,0.16997343838214873
Format and organize the following unstructured text information into a table.,"Name: Peter
Age: 43
Gender: Male
Occupation: Doctor","| Name | Age | Gender | Occupation |
|------|-----|--------|------------|
|Peter | 43  | Male   | Doctor     |",Peter is a 43 year old male doctor.,7.386826398032373e-232,0.1271186440677966,0.5,0.5447455,25,18.87202329565424,-0.7827511429786682,0.5333333333333333,0.4923435714509752
Find the slope of the following line.,y = 3x - 2,The slope of the line is 3.,2 / 3 = 0 / 3,1.0832677820940876e-231,0.0704225352112676,0.1818181818181818,0.48455492,32,8.0,-1.1954044103622437,0.2222222222222222,0.5410690307617188
Find the lowest value for the following function,6x^2 - 4x - 8,-8,-4x - 2x - 8,0.0,0.0,0.5,0.7076596,25,2.0,-0.8347105979919434,0.5,0.3742515742778778
Categorize the following sentence according to the type of figure of speech used.,She smiled with great delight.,Personification,figurative language.. figurative language.,0.0,0.0,0.0,0.28562927,30,2.0,-1.4373787641525269,0.0,0.4208292237349919
Name the capital cities of the following three countries,"India, Canada, Egypt",India: New Delhi. Canada: Ottawa. Egypt: Cairo.,india - chennai canada - calgary,0.0,0.1492537313432835,0.3636363636363636,0.66247445,21,8.0,-0.4812695980072021,0.3636363636363636,0.6809565623601278
Write down the steps to perform a certain task,Making a smoothie,"1. Gather your ingredients-fresh fruit and any other desired ingredients like yogurt, juice, or milk.
2. Add your ingredients to a blender. 
3. Secure the lid of the blender.
4. Turn the blender on and blend until the mixture is smooth.
5. Serve your smoothie in a glass.
6. Enjoy your smoothie!",Step 1: Add all ingredients to blender. Step 2: Blend until smooth. Step 3: Pour into a glass.,1.5433033585899035e-78,0.3957446808510638,0.3380281690140845,0.723696,19,46.81958128895552,-0.431301474571228,0.3492063492063492,0.6781827139854432
Explain the difference between the two types,Aerobic and anaerobic exercise,"Aerobic exercise is any activity that increases your heart and breathing rates and uses oxygen to produce energy. Examples of aerobic exercise include running, cycling, and swimming. Anaerobic exercise is any activity that does not involve using oxygen to produce energy. Examples of anaerobic exercise include weight lifting and sprinting. The main difference between aerobic and anaerobic exercise is that aerobic exercise is sustained for longer periods of time and relies heavily on oxygen for energy production. Anaerobic exercise, on the other hand, is done in short bursts and does not involve the use of oxygen.",Aerobic exercise is the type of exercise that uses oxygen.,9.364163323730242e-79,0.3629268292682927,0.169811320754717,0.8297241,16,41.6076232652652,-0.7229589819908142,0.1568627450980392,0.6213789855440458
Change the voice of the sentence,Dorian walks to the bus stop,The bus stop is walked to by Dorian.,Dorian is walking to the bus stop..,7.657404561915943e-155,0.8301839254220206,0.9333333333333332,0.9200017,20,8.556969811364272,0.7446284890174866,0.7692307692307692,0.6243043144543966
Cite a poem written by William Wordsworth.,No input.,"""Daffodils"" by William Wordsworth.

I wander'd lonely as a cloud
That floats on high o'er vales and hills,
When all at once I saw a crowd,
A host, of golden daffodils;
Beside the lake, beneath the trees,
Fluttering and dancing in the breeze.","""The Lake"" is a poem written by William Wordsworth.",0.0485010940634089,0.4248590153939948,0.2222222222222222,0.48788798,24,40.32435854952072,-1.0834054946899414,0.1818181818181818,0.5980025621560904
What is the weather forecast for tomorrow?,No input.,Tomorrow's forecast is for mostly sunny skies with a high of 73 degrees Fahrenheit and a low of 43 degrees Fahrenheit. There is a chance of light thunderstorms in the late afternoon after 3 pm. The wind is expected to be 10 to 15 miles per hour from the west. Humidity should be around 55%.,It will be sunny. It will be warm.,9.748063866402709e-232,0.1655629139072847,0.09375,0.5566681,34,46.87855255315637,-1.226642608642578,0.1052631578947368,0.5982521057128907
Generate a teaser for the given film.,The Lord of the Rings.,"From the creators of The Lord of the Rings comes a thrilling epic adventure like no other! Follow the journey of a daring fellowship battle against the forces of evil in Middle Earth. Discover the fate of a kingdom as they fight to restore the order between the races of men, elves, and dwarves. Join them in the greatest adventure yet - The Lord of the Rings!",The Lord of the Rings: The Fellowship of the Ring,0.0550553938890096,0.3694767441860465,0.2631578947368421,0.7511841,21,23.86865389717154,-0.8141650557518005,0.1724137931034483,0.5609464997595007
List six materials used to construct an umbrella.,No input.,"The materials used to construct an umbrella are fabric, metal, plastic, foam, wood, and rubber.","a frame, ribs, a shaft, a canopy, and a handle",4.927224994977926e-155,0.2530612244897959,0.08,0.40126577,29,15.897070868146018,-0.558948278427124,0.1052631578947368,0.5191174277237484
Give three examples of superstitions.,No input.,"Three examples of superstitions are: spilling salt brings bad luck, breaking a mirror leads to seven years of bad luck, and crossing paths with a black cat brings misfortune.","I'm afraid of the dark, I'm afraid of the dark, and I'm afraid of the dark.",4.095378526044107e-155,0.2076155137379627,0.125,0.24419487,33,26.121452129001693,-1.0820428133010864,0.15,0.478526417016983
Tell me a story about a lovable character.,No input.,"Once there was a little bear named Bobby who loved nothing more than in having fun. He lived in a small forest with his family and friends, and they would often have all sorts of adventures together. One day, Bobby and his friends went on a quest to find a legendary treasure, only to discover it was a trap set by an evil wizard. Bobby bravely risked his own safety to save his pals and they returned home with the magical treasure, earning them fame and glory. Bobby was so brave and loyal that he was beloved by everyone who knew him.",The lovable character is a lovable character.,6.674751133579963e-232,0.0819672131147541,0.036697247706422,0.24253884,27,81.72954359213546,-1.14227032661438,0.0,0.5034279078245163
Rewrite the given sentence so it uses a different verb and maintains the same meaning.,The cat ate the food.,The cat devoured the food.,The cat ate the food.. .,9.594215925295643e-155,0.6463768115942029,0.8000000000000002,0.849869,19,5.477225575051661,0.5460033416748047,0.6666666666666666,0.5222844518721104
Write the lyrics for an upbeat song about the joys of summer.,No input.,"Verse 1:
Lazy days and sunny skies,
Happiness in the air.
The warmth of the summer breeze,
Feeling happy everywhere.

Chorus:
Let's all seize the summertime,
Gonna have a real good time.
Summer days, never say goodbye,
The joys of summer never die!

Verse 2:
Good vibes and no stress,
Living life to the fullest.
Not a worry on my mind,
I'm feeling like nothing can stop me now!

Chorus:
Let's all seize the summertime,
Gonna have a real good time.
Summer days, never say goodbye,
The joys of summer never die!

Bridge:
Spending time with family,
Friends, the beach, and more.
Laughing, singing, having fun,
Summer's something we all look forward to!

Chorus:
Let's all seize the summertime,
Gonna have a real good time.
Summer days, never say goodbye,
The joys of summer never die!",i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again i'm a kid again,7.427303674146499e-232,0.0367221927055661,0.0451127819548872,0.17549723,29,96.696366378742,-1.2427024841308594,0.010204081632653,0.44716432929039
Convert the given number to Roman numerals.,73,LXXIII,XXVIII.3  ,0.0,0.0,0.0,0.45595056,34,2.0,-0.2614337801933288,0.0,0.4224140703678131
